66158,02022021,3,1128,4000000
66159,02022021,3,514,600000
66160,02022021,3,1429,600000
66161,02022021,3,988,400000
66162,02022021,3,516,500000
66163,02022021,3,1041,150000
66164,02022021,3,99,1000860
66165,02022021,3,55,300000
66166,02022021,3,299,3801564
7039,02022021,3,109,502180
7210,02022021,3,1117,250000
7218,02022021,3,386,1000000
7219,02022021,3,1318,356000
67189,02032021,2,1580,360000
67190,02032021,2,1318,356000
7297,02032021,3,1318,356000
7309,02032021,3,1580,360000
70387,02062021,2,592,4000000
70388,02062021,2,821,267000
70389,02062021,2,609,350000
70390,02062021,2,1357,200000
70391,02062021,2,851,500000
70392,02062021,2,964,150000
70393,02062021,2,404,200000
70394,02062021,2,1034,39640
70395,02062021,2,1034,12430
70396,02062021,2,1451,1000000
70397,02062021,2,1550,163840
70398,02062021,2,849,114600
70399,02062021,2,1079,110740
70400,02062021,2,445,91450
70401,02062021,2,1215,298760
70402,02062021,2,1095,127775
70403,02062021,2,271,1926800
70404,02062021,2,406,103200
70405,02062021,2,680,81377
70406,02062021,2,386,140300
1,02062021,3,1034,400000
10,02062021,3,680,215000
2,02062021,3,1034,100000
3,02062021,3,445,250000
4,02062021,3,849,200000
5,02062021,3,1079,350000
6,02062021,3,1215,298760
69800,02062021,3,1451,1000000
69801,02062021,3,849,200000
69802,02062021,3,1079,350000
7,02062021,3,1095,250000
7764,02062021,3,964,150000
7766,02062021,3,592,4000000
7767,02062021,3,404,200000
7804,02062021,3,821,267000
7805,02062021,3,1357,200000
7806,02062021,3,851,500000
7807,02062021,3,609,350000
7808,02062021,3,386,500000
7809,02062021,3,1550,800000
8,02062021,3,271,4000000
9,02062021,3,406,300000
983,02062021,3,1501,600000
66168,03022021,1,931,75000
66169,03022021,1,931,75000
66171,03022021,1,425,100000
66172,03022021,1,1257,400000
66173,03022021,1,323,700000
66174,03022021,1,1462,100000
66175,03022021,1,51,234000
66176,03022021,1,619,500000
66177,03022021,1,536,200000
66178,03022021,1,1314,300000
66179,03022021,1,1326,100000
66180,03022021,1,1326,100000
66181,03022021,1,947,210000
66182,03022021,1,1229,200000
66183,03022021,1,1300,97500
66184,03022021,1,1051,200000
66185,03022021,1,518,200000
66186,03022021,1,250,5000000
66187,03022021,1,745,200000
66188,03022021,1,432,150000
66189,03022021,1,432,150000
66190,03022021,1,1348,500000
66191,03022021,1,1100,292000
66192,03022021,1,2,97000
66193,03022021,1,185,305550
66194,03022021,1,813,500000
66195,03022021,1,443,200000
66196,03022021,1,129,200000
66197,03022021,1,1115,50000
66198,03022021,1,834,750000
66199,03022021,1,723,530000
66200,03022021,1,797,500000
66201,03022021,1,902,300000
66202,03022021,1,208,70000
66205,03022021,1,1438,200000
66206,03022021,1,866,528000
66207,03022021,1,762,1167000
66209,03022021,1,359,200000
66210,03022021,1,359,200000
66211,03022021,1,359,200000
66216,03022021,1,1064,1200000
66217,03022021,1,1600,5000000
66218,03022021,1,1503,250000
66219,03022021,1,882,600000
66220,03022021,1,568,400000
66221,03022021,1,551,220000
66222,03022021,1,78,227993
66223,03022021,1,1237,600000
66224,03022021,1,1237,900000
66225,03022021,1,1225,1000000
66226,03022021,1,1625,50000
66227,03022021,1,1625,50000
66228,03022021,1,414,1000000
66229,03022021,1,144,100000
66230,03022021,1,829,500000
66231,03022021,1,144,100000
66232,03022021,1,144,100000
66233,03022021,1,1586,300000
66234,03022021,1,1586,200000
66167,03022021,2,831,300000
66170,03022021,2,237,300000
66203,03022021,2,130,945000
66204,03022021,2,130,417000
66208,03022021,2,446,1100000
66212,03022021,2,788,200000
66213,03022021,2,130,355000
66214,03022021,2,1112,50000
66215,03022021,2,1112,50000
795,03022021,2,304,200000
796,03022021,2,614,700000
797,03022021,2,272,200000
798,03022021,2,144,350000
799,03022021,2,1029,3650000
66168,03022021,3,931,75000
66169,03022021,3,931,75000
66171,03022021,3,425,100000
66172,03022021,3,1257,400000
66173,03022021,3,323,700000
66174,03022021,3,1462,100000
66175,03022021,3,51,234000
66176,03022021,3,619,500000
66177,03022021,3,536,200000
66178,03022021,3,1314,300000
66179,03022021,3,1326,100000
66180,03022021,3,1326,100000
66181,03022021,3,947,210000
66182,03022021,3,1229,200000
66183,03022021,3,1300,97500
66184,03022021,3,1051,200000
66185,03022021,3,518,200000
66186,03022021,3,250,5000000
66187,03022021,3,745,200000
66188,03022021,3,432,150000
66189,03022021,3,432,150000
66190,03022021,3,1348,500000
66191,03022021,3,1100,292000
66192,03022021,3,2,97000
66193,03022021,3,185,305550
66194,03022021,3,813,500000
66195,03022021,3,443,200000
66196,03022021,3,129,200000
66197,03022021,3,1115,50000
66198,03022021,3,834,750000
66199,03022021,3,723,530000
66200,03022021,3,797,500000
66201,03022021,3,902,300000
66202,03022021,3,208,70000
66205,03022021,3,1438,200000
66206,03022021,3,866,528000
66207,03022021,3,762,1167000
66209,03022021,3,359,200000
66210,03022021,3,359,200000
66211,03022021,3,359,200000
66216,03022021,3,1064,1200000
66217,03022021,3,1600,5000000
66218,03022021,3,1503,250000
66219,03022021,3,882,600000
66220,03022021,3,568,400000
66221,03022021,3,551,220000
66222,03022021,3,78,227993
66223,03022021,3,1237,600000
66224,03022021,3,1237,900000
66225,03022021,3,1225,1000000
66226,03022021,3,1625,50000
66227,03022021,3,1625,50000
66228,03022021,3,414,1000000
66229,03022021,3,144,100000
66230,03022021,3,829,500000
66231,03022021,3,144,100000
66232,03022021,3,144,100000
66233,03022021,3,1586,300000
66234,03022021,3,1586,200000
7220,03022021,3,1265,250000
7221,03022021,3,939,3000000
7222,03022021,3,237,300000
7223,03022021,3,831,300000
7224,03022021,3,446,1100000
7225,03022021,3,788,200000
7227,03022021,3,130,1300000
7228,03022021,3,1112,100000
795,03022021,3,304,200000
796,03022021,3,614,700000
797,03022021,3,272,200000
798,03022021,3,144,350000
799,03022021,3,1029,3650000
67194,03032021,1,814,459000
67195,03032021,1,329,500000
67201,03032021,1,729,200000
67202,03032021,1,618,100000
67203,03032021,1,1378,200000
67204,03032021,1,1093,100000
67205,03032021,1,1248,225000
67206,03032021,1,1248,225000
67207,03032021,1,1000,200000
67208,03032021,1,995,200000
67209,03032021,1,31,100000
67210,03032021,1,1406,900000
67211,03032021,1,1522,100000
67212,03032021,1,723,480000
67213,03032021,1,1060,250000
67214,03032021,1,811,250000
67215,03032021,1,1121,200000
67216,03032021,1,1121,200000
67217,03032021,1,746,500000
67218,03032021,1,1493,500000
67219,03032021,1,173,1050000
67220,03032021,1,213,650000
67221,03032021,1,1401,300000
67222,03032021,1,519,800000
67223,03032021,1,529,1010000
67224,03032021,1,698,300000
67225,03032021,1,302,8315728
67226,03032021,1,1491,286000
67227,03032021,1,1390,100000
67228,03032021,1,647,300000
67229,03032021,1,704,1000000
67230,03032021,1,1355,100000
67231,03032021,1,372,150000
67238,03032021,1,1096,200000
67239,03032021,1,286,550000
67240,03032021,1,418,300000
67241,03032021,1,907,1000000
67242,03032021,1,907,200000
67243,03032021,1,968,290000
67244,03032021,1,949,200000
67245,03032021,1,1552,300000
67246,03032021,1,451,200000
67247,03032021,1,1468,450000
67248,03032021,1,1064,1200000
67249,03032021,1,1181,300000
67250,03032021,1,205,150000
67251,03032021,1,1433,500000
67252,03032021,1,35,490000
67253,03032021,1,507,500000
67254,03032021,1,1348,500000
67255,03032021,1,78,227993
67256,03032021,1,1011,50000
67257,03032021,1,714,200000
67258,03032021,1,975,100000
67259,03032021,1,1084,305550
67191,03032021,2,17,1500000
67192,03032021,2,613,500000
67193,03032021,2,1595,200000
67196,03032021,2,1329,200000
67197,03032021,2,130,945000
67198,03032021,2,130,479000
67199,03032021,2,1509,500000
67200,03032021,2,386,1000000
67232,03032021,2,1484,125000
67233,03032021,2,1484,125000
67234,03032021,2,1062,50000
67235,03032021,2,1062,50000
67236,03032021,2,1112,50000
67237,03032021,2,1112,50000
835,03032021,2,1058,500000
836,03032021,2,941,600000
837,03032021,2,1207,3340000
838,03032021,2,304,200000
67194,03032021,3,814,459000
67195,03032021,3,329,500000
67201,03032021,3,729,200000
67202,03032021,3,618,100000
67203,03032021,3,1378,200000
67204,03032021,3,1093,100000
67205,03032021,3,1248,225000
67206,03032021,3,1248,225000
67207,03032021,3,1000,200000
67208,03032021,3,995,200000
67209,03032021,3,31,100000
67210,03032021,3,1406,900000
67211,03032021,3,1522,100000
67212,03032021,3,723,480000
67213,03032021,3,1060,250000
67214,03032021,3,811,250000
67215,03032021,3,1121,200000
67216,03032021,3,1121,200000
67217,03032021,3,746,500000
67218,03032021,3,1493,500000
67219,03032021,3,173,1050000
67220,03032021,3,213,650000
67221,03032021,3,1401,300000
67222,03032021,3,519,800000
67223,03032021,3,529,1010000
67224,03032021,3,698,300000
67225,03032021,3,302,8315728
67226,03032021,3,1491,286000
67227,03032021,3,1390,100000
67228,03032021,3,647,300000
67229,03032021,3,704,1000000
67230,03032021,3,1355,100000
67231,03032021,3,372,150000
67238,03032021,3,1096,200000
67239,03032021,3,286,550000
67240,03032021,3,418,300000
67241,03032021,3,907,1000000
67242,03032021,3,907,200000
67243,03032021,3,968,290000
67244,03032021,3,949,200000
67245,03032021,3,1552,300000
67246,03032021,3,451,200000
67247,03032021,3,1468,450000
67248,03032021,3,1064,1200000
67249,03032021,3,1181,300000
67250,03032021,3,205,150000
67251,03032021,3,1433,500000
67252,03032021,3,35,490000
67253,03032021,3,507,500000
67254,03032021,3,1348,500000
67255,03032021,3,78,227993
67256,03032021,3,1011,50000
67257,03032021,3,714,200000
67258,03032021,3,975,100000
67259,03032021,3,1084,305550
7296,03032021,3,1595,200000
7299,03032021,3,613,500000
7300,03032021,3,17,1500000
7364,03032021,3,1509,500000
7365,03032021,3,386,1000000
7366,03032021,3,130,1424000
7368,03032021,3,1329,200000
7369,03032021,3,1484,250000
7370,03032021,3,1062,100000
7371,03032021,3,1112,100000
835,03032021,3,1058,500000
836,03032021,3,941,600000
837,03032021,3,1207,3340000
838,03032021,3,304,200000
69284,03052021,1,862,932394
69285,03052021,1,1327,500000
69286,03052021,1,529,1010000
69287,03052021,1,518,200000
69288,03052021,1,1450,240000
69289,03052021,1,796,1029000
69290,03052021,1,88,504822
69291,03052021,1,1371,500000
69292,03052021,1,1491,286000
69293,03052021,1,542,9000000
69294,03052021,1,111,490000
69295,03052021,1,701,215000
69296,03052021,1,260,500000
69297,03052021,1,10,100000
69284,03052021,3,862,932394
69285,03052021,3,1327,500000
69286,03052021,3,529,1010000
69287,03052021,3,518,200000
69288,03052021,3,1450,240000
69289,03052021,3,796,1029000
69290,03052021,3,88,504822
69291,03052021,3,1371,500000
69292,03052021,3,1491,286000
69293,03052021,3,542,9000000
69294,03052021,3,111,490000
69295,03052021,3,701,215000
69296,03052021,3,260,500000
69297,03052021,3,10,100000
70407,03062021,2,1268,62560
70408,03062021,2,372,89475
70409,03062021,2,1073,127800
70410,03062021,2,1559,46660
70411,03062021,2,617,54830
70412,03062021,2,1528,103680
70413,03062021,2,1450,40920
70414,03062021,2,1206,97950
70415,03062021,2,1613,72170
70416,03062021,2,1613,46940
70417,03062021,2,853,104040
70418,03062021,2,1378,227240
70419,03062021,2,1112,7135
70420,03062021,2,1112,7105
70421,03062021,2,1604,4035
70422,03062021,2,244,77852
70423,03062021,2,554,92195
70424,03062021,2,1138,585200
70425,03062021,2,1106,16880
70426,03062021,2,1106,20320
70427,03062021,2,737,101020
70428,03062021,2,1209,161520
70429,03062021,2,1443,112200
70430,03062021,2,531,77560
70431,03062021,2,428,57760
70432,03062021,2,294,112140
70433,03062021,2,1204,213200
70434,03062021,2,478,402167
70435,03062021,2,146,82400
70436,03062021,2,844,5970
70437,03062021,2,108,219350
70438,03062021,2,1002,85620
70439,03062021,2,323,72380
70440,03062021,2,473,49908
70441,03062021,2,1583,41430
70442,03062021,2,1423,98380
70443,03062021,2,871,57750
70445,03062021,2,1115,25545
70446,03062021,2,249,15140
70447,03062021,2,2,57612
70448,03062021,2,669,6050
70449,03062021,2,548,111140
70450,03062021,2,753,78780
70451,03062021,2,536,105360
70452,03062021,2,509,87795
70453,03062021,2,1062,55890
70454,03062021,2,1422,8250
70455,03062021,2,1032,326640
70456,03062021,2,458,295320
70457,03062021,2,1465,88100
70458,03062021,2,1399,170310
70459,03062021,2,440,128100
70460,03062021,2,1422,16500
70461,03062021,2,292,96177
70462,03062021,2,675,170070
70463,03062021,2,1315,1100000
70464,03062021,2,1530,53775
70465,03062021,2,78,90582
70466,03062021,2,1347,57312
70467,03062021,2,1493,30575
70468,03062021,2,655,63040
70469,03062021,2,1566,307850
70470,03062021,2,514,333960
70471,03062021,2,248,128319
70472,03062021,2,909,144100
70473,03062021,2,1271,30950
70474,03062021,2,1474,59520
11,03062021,3,1268,200000
12,03062021,3,372,150000
13,03062021,3,1073,300000
14,03062021,3,1559,200000
15,03062021,3,617,100000
16,03062021,3,1528,200000
17,03062021,3,1450,220000
18,03062021,3,1206,387000
19,03062021,3,1613,100000
20,03062021,3,1613,100000
21,03062021,3,853,300000
22,03062021,3,260,500000
23,03062021,3,1604,194000
24,03062021,3,244,194000
25,03062021,3,554,203700
26,03062021,3,1138,1000000
27,03062021,3,1106,50000
28,03062021,3,1106,50000
29,03062021,3,737,200000
30,03062021,3,1209,300000
31,03062021,3,1443,300000
32,03062021,3,531,200000
33,03062021,3,428,200000
34,03062021,3,294,200000
35,03062021,3,1204,400000
36,03062021,3,478,1124000
37,03062021,3,146,500000
38,03062021,3,844,300000
39,03062021,3,108,500000
40,03062021,3,1002,300000
41,03062021,3,323,700000
42,03062021,3,473,120000
43,03062021,3,1583,100000
44,03062021,3,1423,200000
45,03062021,3,871,350000
46,03062021,3,1115,50000
47,03062021,3,249,200000
48,03062021,3,2,125000
49,03062021,3,669,100000
50,03062021,3,548,200000
51,03062021,3,753,200000
52,03062021,3,536,200000
53,03062021,3,509,150000
54,03062021,3,1422,50000
55,03062021,3,1032,600000
56,03062021,3,458,600000
57,03062021,3,1465,200000
58,03062021,3,1399,300000
59,03062021,3,440,300000
60,03062021,3,1422,100000
61,03062021,3,292,252500
62,03062021,3,675,300000
63,03062021,3,1315,10000000
64,03062021,3,1530,150000
65,03062021,3,78,227993
66,03062021,3,1347,175000
67,03062021,3,1493,250000
68,03062021,3,655,200000
69,03062021,3,1566,500000
70,03062021,3,514,600000
71,03062021,3,248,437500
72,03062021,3,909,500000
73,03062021,3,1271,500000
74,03062021,3,1474,200000
7803,03062021,3,1112,50000
7810,03062021,3,1378,400000
7812,03062021,3,1062,100000
984,03062021,3,1501,600000
985,03062021,3,1302,300000
65268,04012021,1,404,250000
65269,04012021,1,964,150000
65268,04012021,3,404,250000
65269,04012021,3,964,150000
7085,04012021,3,1259,3250000
7088,04012021,3,729,200000
66237,04022021,1,403,150000
66238,04022021,1,1305,300000
66239,04022021,1,1629,250000
66240,04022021,1,1109,800000
66241,04022021,1,1518,200000
66242,04022021,1,746,500000
66247,04022021,1,1369,150000
66248,04022021,1,817,450000
66249,04022021,1,1127,50000
66250,04022021,1,1127,50000
66251,04022021,1,810,300000
66252,04022021,1,464,120000
66253,04022021,1,828,217000
66254,04022021,1,368,563200
66255,04022021,1,1476,100000
66256,04022021,1,1176,600000
66257,04022021,1,1529,1000000
66258,04022021,1,1384,1140439
66259,04022021,1,964,150000
66260,04022021,1,1090,145500
66261,04022021,1,487,1000000
66262,04022021,1,1310,1000000
66263,04022021,1,1192,500000
66265,04022021,1,1031,13000000
66235,04022021,2,1017,100000
66236,04022021,2,1017,100000
66243,04022021,2,1581,300000
66244,04022021,2,33,1000000
66246,04022021,2,200,2000000
66264,04022021,2,325,200000
66237,04022021,3,403,150000
66238,04022021,3,1305,300000
66239,04022021,3,1629,250000
66240,04022021,3,1109,800000
66241,04022021,3,1518,200000
66242,04022021,3,746,500000
66247,04022021,3,1369,150000
66248,04022021,3,817,450000
66249,04022021,3,1127,50000
66250,04022021,3,1127,50000
66251,04022021,3,810,300000
66252,04022021,3,464,120000
66253,04022021,3,828,217000
66254,04022021,3,368,563200
66255,04022021,3,1476,100000
66256,04022021,3,1176,600000
66257,04022021,3,1529,1000000
66258,04022021,3,1384,1140439
66259,04022021,3,964,150000
66260,04022021,3,1090,145500
66261,04022021,3,487,1000000
66262,04022021,3,1310,1000000
66263,04022021,3,1192,500000
66265,04022021,3,1031,13000000
7229,04022021,3,1017,200000
7230,04022021,3,33,1000000
7231,04022021,3,1581,300000
7232,04022021,3,325,200000
7233,04022021,3,200,2000000
67260,04032021,1,1054,200000
67262,04032021,1,27,509250
67263,04032021,1,121,9475149
67264,04032021,1,118,10009503
67266,04032021,1,388,300000
67267,04032021,1,603,100000
67268,04032021,1,384,120000
67269,04032021,1,1341,50000
67270,04032021,1,43,260000
67271,04032021,1,1284,200000
67272,04032021,1,1308,50000
67273,04032021,1,1049,150000
67274,04032021,1,461,1000000
67275,04032021,1,1609,500000
67276,04032021,1,40,1000000
67277,04032021,1,775,500000
67278,04032021,1,496,225000
67279,04032021,1,1327,500000
67280,04032021,1,250,5000000
67281,04032021,1,631,1500000
67282,04032021,1,1289,200000
67283,04032021,1,1219,100000
67284,04032021,1,557,50000
67285,04032021,1,557,50000
67286,04032021,1,557,100000
67287,04032021,1,770,300000
67288,04032021,1,770,185000
67289,04032021,1,1551,203700
67297,04032021,1,539,100000
67298,04032021,1,539,60000
67300,04032021,1,1472,2000000
67301,04032021,1,1083,100000
67302,04032021,1,449,150000
67303,04032021,1,991,1000000
67304,04032021,1,991,1000000
67305,04032021,1,430,500000
67306,04032021,1,1290,300000
67307,04032021,1,1192,500000
67308,04032021,1,1388,2890757
67309,04032021,1,346,250000
67265,04032021,2,125,1042396
67290,04032021,2,1005,500000
67291,04032021,2,1005,500000
67292,04032021,2,237,150000
67293,04032021,2,237,150000
67294,04032021,2,446,1100000
67295,04032021,2,599,300000
67296,04032021,2,33,1000000
67299,04032021,2,1050,250000
839,04032021,2,1391,2267321
840,04032021,2,338,600000
67260,04032021,3,1054,200000
67262,04032021,3,27,509250
67263,04032021,3,121,9475149
67264,04032021,3,118,10009503
67266,04032021,3,388,300000
67267,04032021,3,603,100000
67268,04032021,3,384,120000
67269,04032021,3,1341,50000
67270,04032021,3,43,260000
67271,04032021,3,1284,200000
67272,04032021,3,1308,50000
67273,04032021,3,1049,150000
67274,04032021,3,461,1000000
67275,04032021,3,1609,500000
67276,04032021,3,40,1000000
67277,04032021,3,775,500000
67278,04032021,3,496,225000
67279,04032021,3,1327,500000
67280,04032021,3,250,5000000
67281,04032021,3,631,1500000
67282,04032021,3,1289,200000
67283,04032021,3,1219,100000
67284,04032021,3,557,50000
67285,04032021,3,557,50000
67286,04032021,3,557,100000
67287,04032021,3,770,300000
67288,04032021,3,770,185000
67289,04032021,3,1551,203700
67297,04032021,3,539,100000
67298,04032021,3,539,60000
67300,04032021,3,1472,2000000
67301,04032021,3,1083,100000
67302,04032021,3,449,150000
67303,04032021,3,991,1000000
67304,04032021,3,991,1000000
67305,04032021,3,430,500000
67306,04032021,3,1290,300000
67307,04032021,3,1192,500000
67308,04032021,3,1388,2890757
67309,04032021,3,346,250000
7279,04032021,3,1005,1000000
7372,04032021,3,33,1000000
7373,04032021,3,446,1100000
7374,04032021,3,237,300000
7375,04032021,3,599,300000
7378,04032021,3,1050,250000
839,04032021,3,1391,2267321
840,04032021,3,338,600000
69301,04052021,1,135,1000000
69302,04052021,1,1362,600000
69303,04052021,1,162,100000
69304,04052021,1,499,500000
69305,04052021,1,834,750000
69306,04052021,1,1199,2020000
69307,04052021,1,36,150000
69308,04052021,1,1613,100000
69309,04052021,1,1613,100000
69310,04052021,1,983,150000
69311,04052021,1,384,100000
69312,04052021,1,384,150000
69313,04052021,1,129,300000
69314,04052021,1,1127,100000
69315,04052021,1,227,291000
69316,04052021,1,195,145500
69317,04052021,1,195,145500
69318,04052021,1,335,2300000
69319,04052021,1,43,260000
69320,04052021,1,1145,100000
69321,04052021,1,1609,500000
69322,04052021,1,1214,150000
69323,04052021,1,90,1290835
69324,04052021,1,71,800000
69325,04052021,1,159,1320856
69326,04052021,1,258,1200000
69327,04052021,1,174,300000
69328,04052021,1,257,300000
69329,04052021,1,42,250000
69336,04052021,1,254,300000
69337,04052021,1,1065,500000
69338,04052021,1,1451,1000000
69339,04052021,1,487,1000000
69340,04052021,1,1602,1000000
69341,04052021,1,1395,500000
69342,04052021,1,1576,500000
69343,04052021,1,1032,600000
69344,04052021,1,724,800000
69345,04052021,1,929,500000
69346,04052021,1,1099,542000
69347,04052021,1,1347,175000
69348,04052021,1,1559,200000
69349,04052021,1,1415,128000
69350,04052021,1,1415,50000
69351,04052021,1,714,200000
69352,04052021,1,775,700000
69353,04052021,1,1361,1500000
69354,04052021,1,1499,400000
69355,04052021,1,250,5000000
69356,04052021,1,181,300000
69357,04052021,1,514,600000
69358,04052021,1,747,200000
69359,04052021,1,248,437500
69360,04052021,1,1129,1187500
69361,04052021,1,440,300000
69362,04052021,1,451,200000
69363,04052021,1,435,300000
69364,04052021,1,181,20000
69365,04052021,1,1056,500000
69366,04052021,1,841,250000
69367,04052021,1,96,500000
69369,04052021,1,817,450000
69370,04052021,1,445,250000
69371,04052021,1,931,75000
69372,04052021,1,931,75000
69373,04052021,1,327,320000
69374,04052021,1,1300,100000
69375,04052021,1,274,50000
69376,04052021,1,1413,300000
69377,04052021,1,178,300000
69378,04052021,1,565,300000
69379,04052021,1,505,300000
69380,04052021,1,1449,177000
69381,04052021,1,369,130000
69382,04052021,1,737,200000
69383,04052021,1,243,194000
69384,04052021,1,997,101850
69385,04052021,1,134,550000
69386,04052021,1,1495,500000
69387,04052021,1,1191,3200000
69388,04052021,1,918,200000
69389,04052021,1,918,200000
69390,04052021,1,1096,200000
69391,04052021,1,1480,100000
69392,04052021,1,1480,150000
69393,04052021,1,65,200000
69394,04052021,1,628,300000
69395,04052021,1,461,1000000
69396,04052021,1,617,100000
69397,04052021,1,1219,100000
69398,04052021,1,1219,100000
69298,04052021,2,1404,400000
69299,04052021,2,1551,150000
69300,04052021,2,527,200000
69330,04052021,2,154,250000
69331,04052021,2,1550,1000000
69332,04052021,2,830,300000
69333,04052021,2,386,1000000
69334,04052021,2,446,1100000
69335,04052021,2,1367,500000
69368,04052021,2,125,2115201
69399,04052021,2,1378,200000
936,04052021,2,1481,1000000
69301,04052021,3,135,1000000
69302,04052021,3,1362,600000
69303,04052021,3,162,100000
69304,04052021,3,499,500000
69305,04052021,3,834,750000
69306,04052021,3,1199,2020000
69307,04052021,3,36,150000
69308,04052021,3,1613,100000
69309,04052021,3,1613,100000
69310,04052021,3,983,150000
69311,04052021,3,384,100000
69312,04052021,3,384,150000
69313,04052021,3,129,300000
69314,04052021,3,1127,100000
69315,04052021,3,227,291000
69316,04052021,3,195,145500
69317,04052021,3,195,145500
69318,04052021,3,335,2300000
69319,04052021,3,43,260000
69320,04052021,3,1145,100000
69321,04052021,3,1609,500000
69322,04052021,3,1214,150000
69323,04052021,3,90,1290835
69324,04052021,3,71,800000
69325,04052021,3,159,1320856
69326,04052021,3,258,1200000
69327,04052021,3,174,300000
69328,04052021,3,257,300000
69329,04052021,3,42,250000
69336,04052021,3,254,300000
69337,04052021,3,1065,500000
69338,04052021,3,1451,1000000
69339,04052021,3,487,1000000
69340,04052021,3,1602,1000000
69341,04052021,3,1395,500000
69342,04052021,3,1576,500000
69343,04052021,3,1032,600000
69344,04052021,3,724,800000
69345,04052021,3,929,500000
69346,04052021,3,1099,542000
69347,04052021,3,1347,175000
69348,04052021,3,1559,200000
69349,04052021,3,1415,128000
69350,04052021,3,1415,50000
69351,04052021,3,714,200000
69352,04052021,3,775,700000
69353,04052021,3,1361,1500000
69354,04052021,3,1499,400000
69355,04052021,3,250,5000000
69356,04052021,3,181,300000
69357,04052021,3,514,600000
69358,04052021,3,747,200000
69359,04052021,3,248,437500
69360,04052021,3,1129,1187500
69361,04052021,3,440,300000
69362,04052021,3,451,200000
69363,04052021,3,435,300000
69364,04052021,3,181,20000
69365,04052021,3,1056,500000
69366,04052021,3,841,250000
69367,04052021,3,96,500000
69369,04052021,3,817,450000
69370,04052021,3,445,250000
69371,04052021,3,931,75000
69372,04052021,3,931,75000
69373,04052021,3,327,320000
69374,04052021,3,1300,100000
69375,04052021,3,274,50000
69376,04052021,3,1413,300000
69377,04052021,3,178,300000
69378,04052021,3,565,300000
69379,04052021,3,505,300000
69380,04052021,3,1449,177000
69381,04052021,3,369,130000
69382,04052021,3,737,200000
69383,04052021,3,243,194000
